dataset,model,class_pair,target_idx,model_id,margin_group,candidate_count,residual_norm_median,abs_head_interaction_median,abs_backbone_interaction_median
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,19,17,1.2469869034248404e-05,0.000989457592368126,0.011962890625
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,20,17,7.835840733605437e-06,0.0006328279851004481,0.009521484375
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,21,16,4.967756694895797e-06,0.0004166515136603266,0.0068359375
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,22,17,3.6373608054418582e-06,0.00025737538817338645,0.0059814453125
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,23,17,2.496665047146962e-06,0.0001848293177317828,0.00341796875
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,24,16,1.7199078001794987e-06,0.00013485488307196647,0.00244140625
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,25,17,1.1331899258948397e-06,9.65378203545697e-05,0.001953125
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,26,17,7.098835794749903e-07,5.8594105212250724e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,27,16,4.71927791068083e-07,3.84874456358375e-05,0.00048828125
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,28,17,1.419356578935549e-07,1.0743154234660324e-05,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,29,17,1.7952080710870177e-08,6.625829926896095e-19,0.0
CIFAR100,ResNet18BN,sea-willow_tree,1132,3,30,16,3.1841986825043023e-09,1.8537718525727158e-19,0.0
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,1,17,0.0005547389737330377,0.030597560107707977,0.496826171875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,2,17,0.000405395490815863,0.023663220927119255,0.320556640625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,3,16,0.00029921317764092237,0.019082950428128242,0.2572021484375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,4,17,0.00023827982658986002,0.013233523815870285,0.17138671875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,5,17,0.00021297710190992802,0.013394709676504135,0.19189453125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,6,16,0.00015363827697001398,0.010958345141261816,0.12811279296875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,7,17,0.00014779697812628,0.010710693895816803,0.132568359375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,8,17,0.00013167386350687593,0.008852017112076283,0.1170654296875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,9,16,0.00012235475514899008,0.008198492228984833,0.110595703125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,10,17,7.37974769435823e-05,0.004785504657775164,0.06884765625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,11,17,6.699231016682461e-05,0.004030576907098293,0.048828125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,12,16,5.903765486436896e-05,0.0041595157235860825,0.060302734375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,13,17,4.346827699919231e-05,0.0032223365269601345,0.04052734375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,14,17,3.738845043699257e-05,0.002437941264361143,0.02734375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,15,16,3.274314076406881e-05,0.0020194631651975214,0.0245361328125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,16,17,2.0919762391713448e-05,0.0015136292204260826,0.016357421875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,17,17,2.0166931790299714e-05,0.0012265682453289628,0.0172119140625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,18,16,1.258338124898728e-05,0.0009505714988335967,0.012451171875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,19,17,8.377365702472162e-06,0.0005316454917192459,0.00732421875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,20,17,6.401156042556977e-06,0.0004538233333732933,0.0057373046875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,21,16,5.105081527290167e-06,0.0003153711440972984,0.0054931640625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,22,17,3.4113359106413554e-06,0.00023653011885471642,0.0030517578125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,23,17,2.7204100661037955e-06,0.00021297819330357015,0.002197265625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,24,16,1.8580350911179266e-06,0.00011299737525405362,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,25,17,1.0093132232213975e-06,5.589985448750667e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,26,17,4.946380158799002e-07,2.664566636667587e-05,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,27,16,1.6191997076475673e-07,1.1041551260859706e-05,0.0001220703125
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,28,17,3.824505867555672e-08,3.1095033503365094e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,29,17,1.6708364469764092e-08,3.8824622499138844e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,1132,4,30,16,3.1330473770907474e-09,1.444437926354029e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,1,17,0.0006689064321108162,0.031192820519208908,0.8668212890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,2,17,0.00039525440661236644,0.018336400389671326,0.63916015625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,3,16,0.00028944454970769584,0.014815893024206161,0.52197265625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,4,17,0.00025604289839975536,0.012296670116484165,0.4384765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,5,17,0.00020549478358589113,0.01037589181214571,0.2939453125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,6,16,0.00017942884005606174,0.009681592229753733,0.321533203125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,7,17,0.00013767961354460567,0.006786764599382877,0.233642578125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,8,17,0.0001137846484198235,0.005737242754548788,0.173095703125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,9,16,0.00011879018347826786,0.0066941105760633945,0.168701171875
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,10,17,7.358342554653063e-05,0.0040938518941402435,0.116943359375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,11,17,7.51423358451575e-05,0.004167789127677679,0.081787109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,12,16,4.753516805067193e-05,0.002520676818676293,0.08251953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,13,17,4.780042581842281e-05,0.0023932578042149544,0.0771484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,14,17,3.506779466988519e-05,0.0018753388430923223,0.06103515625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,15,16,2.7827199119201396e-05,0.0013976841582916677,0.03662109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,16,17,1.9890614566975273e-05,0.0008434343617409468,0.027587890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,17,17,1.7884338376461528e-05,0.001152839045971632,0.032470703125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,18,16,1.3431243132799864e-05,0.0006583168287761509,0.022705078125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,19,17,9.852040420810226e-06,0.0005397234344854951,0.01953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,20,17,1.0629406460793689e-05,0.0005818557110615075,0.016845703125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,21,16,6.0597444644372445e-06,0.00029645368340425193,0.01025390625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,22,17,4.035414349345956e-06,0.00018558820011094213,0.00537109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,23,17,2.4889504857128486e-06,0.00010753680544439703,0.003662109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,24,16,1.7503617186775955e-06,8.042277477215976e-05,0.00225830078125
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,25,17,8.991045774564554e-07,4.4111737224739045e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,26,17,4.693247319664806e-07,2.0718023733934388e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,27,16,3.0068940759520046e-07,1.5135255125642288e-05,0.00042724609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,28,17,1.5633980865459307e-07,7.60646889830241e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,29,17,3.371689061282268e-08,5.208570764091407e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,0,30,16,1.4492804178978247e-09,1.4112686008673897e-17,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,1,17,0.0005993047379888594,0.041857268661260605,0.708251953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,2,17,0.00039042846765369177,0.03069189004600048,0.65771484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,3,16,0.0003041370800929144,0.022732882760465145,0.58984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,4,17,0.0002964969608001411,0.022820565849542618,0.505126953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,5,17,0.0002125066821463406,0.018670203164219856,0.409423828125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,6,16,0.00016706387395970523,0.011734858620911837,0.2945556640625
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,7,17,0.00017683804617263377,0.012547476217150688,0.2640380859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,8,17,0.00013457892055157572,0.010531590320169926,0.26611328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,9,16,0.00012781132681993768,0.008486160077154636,0.17901611328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,10,17,8.900571992853656e-05,0.006518751848489046,0.154296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,11,17,7.597853982588276e-05,0.005306893028318882,0.17333984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,12,16,6.307803050731309e-05,0.004710140638053417,0.11541748046875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,13,17,5.05251155118458e-05,0.004016445018351078,0.1064453125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,14,17,4.309936048230156e-05,0.0032400304917246103,0.093017578125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,15,16,3.155119520670269e-05,0.0022669879253953695,0.0555419921875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,16,17,2.471895277267322e-05,0.0019291521748527884,0.041259765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,17,17,1.5529336451436393e-05,0.001083554234355688,0.0341796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,18,16,1.5311654351535253e-05,0.0010381231550127268,0.0238037109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,19,17,1.0453917639097199e-05,0.000696006347425282,0.0155029296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,20,17,9.20385355129838e-06,0.0007565387641079724,0.017578125
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,21,16,6.4438904701091815e-06,0.0004743652098113671,0.010589599609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,22,17,4.723643087345408e-06,0.00035238018608652055,0.008056640625
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,23,17,3.53389418705774e-06,0.00020742110791616142,0.00537109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,24,16,2.3011882603896083e-06,0.00017533446953166276,0.0042724609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,25,17,1.5152885453062481e-06,0.00010078092600451782,0.0029296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,26,17,8.736675454201759e-07,6.084772394387983e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,27,16,4.531262050022633e-07,3.059891150769545e-05,0.00067138671875
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,28,17,1.8566835535693826e-07,1.3844432032783516e-05,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,29,17,4.7443514006317855e-08,2.35074885447141e-14,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,1,30,16,5.2802027195042456e-09,3.573849056658627e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,1,17,0.0006858668639324605,0.03451351821422577,0.900634765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,2,17,0.0003458283608779311,0.018540462478995323,0.452880859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,3,16,0.0002810228324960917,0.014278329443186522,0.40020751953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,4,17,0.00021711140288971364,0.010440351441502571,0.2681884765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,5,17,0.00016612480976618826,0.008631865493953228,0.2325439453125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,6,16,0.0001535540068289265,0.008036448154598475,0.19671630859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,7,17,0.00014051269681658596,0.007014058995991945,0.16986083984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,8,17,0.0001000237898551859,0.0048584770411252975,0.1473388671875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,9,16,7.757275670883246e-05,0.003763632266782224,0.10980224609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,10,17,7.836338772904128e-05,0.004317168612033129,0.1077880859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,11,17,5.253230483504012e-05,0.0028166722040623426,0.06591796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,12,16,5.515083103091456e-05,0.002732949797064066,0.05535888671875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,13,17,4.2221374314976856e-05,0.0021123215556144714,0.03826904296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,14,17,2.962721737276297e-05,0.001579342526383698,0.044921875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,15,16,2.643904554133769e-05,0.0013575286138802767,0.03448486328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,16,17,2.1590803953586146e-05,0.001150173251517117,0.02587890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,17,17,1.4781109712203033e-05,0.0007468907861039042,0.0150146484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,18,16,1.1586265827645548e-05,0.0005867999570909888,0.0115966796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,19,17,9.776091246749274e-06,0.0005270072724670172,0.010498046875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,20,17,6.2264334701467305e-06,0.0003338186361361295,0.0079345703125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,21,16,4.79647565043706e-06,0.00025816373818088323,0.006591796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,22,17,3.315639332868159e-06,0.0001425279479008168,0.0037841796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,23,17,1.8333702200834523e-06,9.089098602999002e-05,0.002685546875
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,24,16,1.181150935281039e-06,5.302694262354635e-05,0.00152587890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,25,17,6.776660370633181e-07,3.395561361685395e-05,0.0009765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,26,17,3.8189887163753156e-07,1.7335056327283382e-05,0.00048828125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,27,16,1.7004347085958216e-07,8.250699465861544e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,28,17,4.9201037910506784e-08,1.8887240946577344e-13,0.0001220703125
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,29,17,8.54053094911933e-09,1.6171618674032514e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,2,30,16,9.106186638074831e-10,1.132871924628573e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,1,17,0.0007421313202939928,0.04530692100524902,0.88525390625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,2,17,0.0005251040565781295,0.02737560123205185,0.7183837890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,3,16,0.000384061859222129,0.02156773302704096,0.54364013671875
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,4,17,0.00029547917074523866,0.017781654372811317,0.4339599609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,5,17,0.00022059420007281005,0.013663326390087605,0.40966796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,6,16,0.00020399107597768307,0.011189675889909267,0.359375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,7,17,0.0001637791865505278,0.010435540229082108,0.239990234375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,8,17,0.00016097119078040123,0.00973010528832674,0.27197265625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,9,16,0.00011392047963454388,0.006280680652707815,0.1959228515625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,10,17,9.798372047953308e-05,0.005629781633615494,0.126708984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,11,17,6.742328696418554e-05,0.004468983970582485,0.146484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,12,16,5.553958908421919e-05,0.003331812098622322,0.0994873046875
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,13,17,4.312246892368421e-05,0.002780220238491893,0.078125
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,14,17,3.9819682569941506e-05,0.002449355786666274,0.082275390625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,15,16,2.6250114387948997e-05,0.001568182313349098,0.04736328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,16,17,2.1585648937616497e-05,0.0012723321560770273,0.032958984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,17,17,1.642664210521616e-05,0.0009327840525656939,0.025634765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,18,16,1.550872320876806e-05,0.0008315480372402817,0.02197265625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,19,17,1.2469869034248404e-05,0.0007307030609808862,0.0177001953125
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,20,17,7.835840733605437e-06,0.0004921549698337913,0.011962890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,21,16,4.967756694895797e-06,0.0003119824395980686,0.00921630859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,22,17,3.6373608054418582e-06,0.00022608344443142414,0.006103515625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,23,17,2.496665047146962e-06,0.00015006154717411846,0.0042724609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,24,16,1.7199078001794987e-06,0.00010772704263217747,0.00341796875
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,25,17,1.1331899258948397e-06,7.728846685495228e-05,0.002685546875
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,26,17,7.098835794749903e-07,4.358559817774221e-05,0.0009765625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,27,16,4.71927791068083e-07,3.4973274523508735e-05,0.00048828125
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,28,17,1.419356578935549e-07,8.982632607512642e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,29,17,1.7952080710870177e-08,3.0345758322619307e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,3,30,16,3.1841986825043023e-09,4.478222534552018e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,1,17,0.0005547389737330377,0.03354202210903168,0.9521484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,2,17,0.000405395490815863,0.022326644510030746,0.736083984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,3,16,0.00029921317764092237,0.017983256839215755,0.4847412109375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,4,17,0.00023827982658986002,0.013732695020735264,0.2586669921875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,5,17,0.00021297710190992802,0.013166227377951145,0.342529296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,6,16,0.00015363827697001398,0.010033710394054651,0.2919921875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,7,17,0.00014779697812628,0.010733908973634243,0.202392578125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,8,17,0.00013167386350687593,0.008711012080311775,0.2261962890625
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,9,16,0.00012235475514899008,0.007899641525000334,0.20147705078125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,10,17,7.37974769435823e-05,0.004632425028830767,0.1361083984375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,11,17,6.699231016682461e-05,0.004210356157273054,0.09619140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,12,16,5.903765486436896e-05,0.004305783659219742,0.1014404296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,13,17,4.346827699919231e-05,0.003301215125247836,0.073974609375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,14,17,3.738845043699257e-05,0.002419078489765525,0.056396484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,15,16,3.274314076406881e-05,0.0019483703072182834,0.038818359375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,16,17,2.0919762391713448e-05,0.0014564450830221176,0.03564453125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,17,17,2.0166931790299714e-05,0.0013020116603001952,0.0361328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,18,16,1.258338124898728e-05,0.0009448346099816263,0.024658203125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,19,17,8.377365702472162e-06,0.0005261563928797841,0.015380859375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,20,17,6.401156042556977e-06,0.00040460945456288755,0.010986328125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,21,16,5.105081527290167e-06,0.00032544553687330335,0.00689697265625
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,22,17,3.4113359106413554e-06,0.00021294721227604896,0.0057373046875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,23,17,2.7204100661037955e-06,0.00019663042621687055,0.00439453125
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,24,16,1.8580350911179266e-06,0.0001260890712728724,0.00311279296875
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,25,17,1.0093132232213975e-06,5.776321631856263e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,26,17,4.946380158799002e-07,3.2118336093844846e-05,0.0006103515625
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,27,16,1.6191997076475673e-07,1.1556296158232726e-05,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,28,17,3.824505867555672e-08,1.937035940175781e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,29,17,1.6708364469764092e-08,8.914367013383283e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,2612,4,30,16,3.1330473770907474e-09,4.844438711605072e-16,0.0
